pack_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
P543,0,0,0,0,1,0,2,0,0,0,0
P544,1,0,0,1,2,2,0,0,0,0,0
P545,1,0,0,0,0,0,0,1,0,0,0
P546,0,0,2,0,0,1,0,0,0,0,0
P547,0,1,1,0,1,0,3,0,3,0,0
P548,0,4,2,3,6,2,2,0,3,1,8
P549,0,0,0,0,0,3,0,2,0,2,0
P550,0,0,0,1,0,0,0,0,0,0,0
P551,1,0,2,0,6,2,5,1,0,2,8
P552,1,0,0,0,0,0,0,0,0,0,0
P553,1,0,0,0,0,2,1,0,1,0,0
P554,2,0,0,0,0,1,1,0,0,1,0
P555,0,0,0,0,0,0,1,0,1,0,2
P556,0,0,0,0,0,0,0,0,1,0,0
P557,0,0,1,1,0,0,0,0,0,1,0
P558,0,0,1,0,1,0,0,0,0,0,0
P559,0,0,1,0,0,0,0,0,0,0,0
P560,0,0,0,0,0,0,0,0,0,1,0
P561,0,0,0,0,0,0,1,0,0,0,0
P562,0,0,3,4,4,0,2,0,1,0,5
P563,0,1,0,0,0,0,0,0,0,0,1
P564,0,0,0,0,0,0,0,0,0,0,1
P565,0,0,0,1,0,0,0,0,0,0,0
P566,0,0,0,0,1,0,0,0,1,1,1
P567,1,0,0,0,0,0,0,1,0,0,0
P568,0,0,0,0,0,0,0,0,0,0,3
P569,0,1,0,0,1,0,0,0,1,0,1
P570,0,0,0,2,0,0,1,1,0,0,1
P571,0,0,0,0,0,0,0,1,0,1,0
P572,1,3,0,0,1,0,1,0,1,0,0
P573,0,1,4,2,0,0,0,0,1,0,5
P574,0,0,0,0,0,0,0,0,0,2,0
P575,0,0,0,1,1,0,0,0,1,0,0
P576,0,0,0,0,0,1,0,0,0,0,1
P577,0,0,0,0,0,1,0,0,0,0,2
P578,0,0,1,1,2,0,0,0,1,0,1
P579,0,2,1,0,3,1,0,0,0,0,0
P580,0,0,0,0,0,0,0,0,0,1,0
P581,0,2,1,1,6,3,0,0,0,5,7
P582,0,1,1,0,2,1,1,0,0,1,5
P583,1,3,0,0,2,3,1,0,3,3,4
P584,0,1,1,0,0,2,0,0,0,0,2
P585,0,0,0,0,0,1,0,0,0,0,1
P586,0,3,0,0,1,0,0,0,3,3,0
P587,0,0,0,0,0,0,0,0,0,1,0
P588,0,0,0,0,0,0,0,0,0,0,1
P589,0,0,0,0,0,0,0,0,0,0,1
P590,0,0,0,2,0,0,0,0,0,0,0
P591,1,0,7,2,0,0,3,2,3,7,5
P592,0,0,0,2,0,0,0,0,0,0,0
P593,0,0,0,0,1,0,0,0,1,0,0
P594,1,1,0,1,0,0,1,0,0,0,4
P595,2,0,0,2,0,0,1,0,0,0,4
P596,0,0,0,2,0,0,0,0,0,0,0
P597,1,1,0,0,6,0,1,1,1,1,2
P598,0,2,0,0,2,0,3,1,1,5,1
P599,0,0,0,0,1,3,0,0,0,1,3
P600,0,0,0,0,1,0,0,0,0,0,0
P601,0,2,0,0,1,0,0,0,0,0,3
P602,1,0,1,3,0,0,0,0,0,1,0
P603,0,1,0,2,0,0,0,0,0,0,0
P604,0,0,0,0,0,0,0,0,1,0,1
P605,0,1,0,0,0,0,0,0,0,0,0
P606,0,0,1,0,0,0,0,0,0,0,0
P607,2,0,1,2,0,0,0,0,0,0,0
P608,0,0,0,0,4,0,0,0,2,0,0
P609,0,0,0,0,0,0,0,0,0,0,1
P610,1,1,0,2,0,0,0,0,0,0,0
P611,0,0,0,0,0,0,0,0,0,0,1
P612,0,0,0,0,0,0,0,0,0,0,3
P613,0,0,0,0,1,0,0,0,0,0,0
P614,0,2,0,0,0,0,1,0,0,0,6
P615,0,0,0,1,0,0,0,0,0,0,0
P616,0,0,3,0,1,0,0,0,0,0,0
P617,0,0,0,1,0,0,2,0,0,0,0
P618,0,0,1,0,1,0,0,0,1,0,4
P619,0,1,0,1,0,0,0,0,0,0,0
P620,1,0,0,1,0,0,0,0,0,0,2
P621,0,0,0,0,0,0,0,0,0,0,1
P622,1,0,0,0,1,1,0,0,0,0,0
P623,0,0,0,0,1,1,0,0,1,1,0
P624,0,0,0,0,0,0,0,0,0,0,2
P625,0,0,1,0,0,0,0,0,0,1,2
P626,0,0,0,1,0,0,0,0,0,0,0
P627,0,0,0,0,0,0,0,0,0,2,0
P628,0,0,0,1,0,0,0,0,0,0,0
P629,0,0,0,0,1,0,0,0,0,0,1
P630,0,0,0,0,0,0,0,0,0,2,1
P631,0,0,0,0,0,0,0,0,1,0,0
P632,0,0,4,0,1,0,0,0,0,0,0
P633,0,1,0,1,0,0,0,0,0,0,0
P634,0,0,0,0,0,0,2,0,0,0,0
P635,0,0,2,0,0,0,0,0,0,0,1
P636,0,0,2,0,0,1,2,0,0,0,0
P637,0,0,0,0,0,1,0,0,0,0,1
P638,0,2,0,0,1,0,0,0,0,0,0
P639,3,0,0,0,2,0,0,0,1,1,3
P640,0,0,0,0,0,0,1,0,0,1,1
P641,0,0,1,0,0,0,0,0,0,0,0
P642,0,0,1,0,0,0,0,0,0,0,0
P643,0,0,2,1,0,0,0,0,0,0,0
P644,0,0,0,0,0,3,0,0,0,0,0
P645,0,0,0,0,0,0,0,0,0,3,1
P646,0,0,0,1,0,0,0,0,0,0,0
P647,1,5,4,0,0,0,2,2,1,6,6
P648,0,1,0,0,0,0,0,0,0,0,0
P649,0,0,11,0,1,3,0,0,3,0,0
P650,0,0,1,0,0,0,0,0,0,0,0
P651,0,1,0,0,4,0,0,0,1,0,0
P652,0,1,1,1,0,0,0,0,0,0,2
P653,0,1,1,0,0,0,0,0,0,0,0
P654,0,0,0,0,1,1,0,0,0,0,0
P655,0,0,0,0,0,0,0,0,0,0,4
P656,0,1,0,1,1,0,0,0,0,1,5
P657,0,0,0,0,3,0,0,0,0,0,1
P658,0,0,0,1,2,0,0,0,0,0,1
P659,0,0,0,0,0,0,1,1,0,0,0
P660,0,0,0,1,0,0,0,0,0,0,0
P661,0,0,0,0,2,0,0,0,0,0,0
P662,0,1,0,0,1,0,0,0,1,0,0
P663,1,1,3,3,6,3,3,0,0,0,9
P664,0,0,1,1,0,0,0,1,0,0,4
P665,0,0,2,0,1,2,0,0,0,1,1
P666,0,0,2,0,3,1,0,0,0,1,2
P667,0,0,0,0,1,0,0,0,0,0,0
P668,0,0,0,2,0,0,0,0,1,1,2
P669,0,0,0,0,0,2,0,0,0,1,1
P670,0,2,0,0,1,1,1,0,0,0,0
P671,0,0,1,0,0,2,0,0,0,0,0
P672,0,0,1,0,3,0,0,0,0,0,1
P673,0,0,0,3,0,0,0,0,0,0,2
P674,1,0,0,0,4,3,2,0,0,1,2
P675,0,2,0,1,0,0,1,3,1,1,0
P676,0,0,0,1,0,0,1,0,0,2,0
P677,2,0,0,0,0,0,1,0,0,0,0
P678,0,0,0,0,0,2,0,0,0,0,1
P679,0,0,0,0,1,0,0,0,0,0,3
P680,0,0,0,0,0,0,0,0,1,1,0
P681,0,0,0,0,0,0,0,0,0,2,0
P682,0,0,0,1,0,0,2,0,0,1,0
P683,0,0,0,0,2,0,2,1,0,1,0
P684,0,0,0,0,1,0,0,1,0,0,1
P685,0,0,0,0,0,0,0,1,0,0,0
P686,0,1,0,1,0,0,1,0,1,0,0
P687,0,0,0,0,0,0,1,0,0,0,0
P688,0,1,1,1,0,0,1,0,1,0,1
P689,0,1,1,0,1,0,0,0,1,1,1
P690,0,0,0,0,0,1,0,0,0,0,0
P691,0,0,0,1,0,1,0,0,0,1,1
P692,0,0,0,0,0,3,0,0,0,0,0
P693,0,0,0,0,0,0,0,0,0,0,3
P694,0,0,0,0,0,1,0,0,0,0,0
P695,0,2,7,0,0,0,0,0,0,0,0
P696,0,0,2,0,0,0,0,0,0,4,0
P697,0,0,0,0,0,0,0,0,0,1,0
P698,0,0,1,1,0,0,0,0,1,0,2
P699,0,1,0,0,0,0,0,0,0,0,0
P700,0,0,0,0,0,0,1,1,1,0,2
P701,1,0,0,0,0,0,0,0,0,1,1
P702,0,0,0,2,3,0,1,0,0,0,1
P703,0,1,0,0,0,0,0,2,0,0,8
P704,0,0,0,0,0,0,0,0,0,0,1
P705,0,2,0,0,0,0,0,0,0,0,0
P706,0,0,0,0,0,0,0,0,0,1,0
P707,0,0,0,0,0,0,0,0,0,0,1
P708,1,0,0,0,0,0,0,0,0,1,0
P709,0,0,0,0,0,1,0,0,0,0,0
P710,0,0,0,1,0,0,0,0,0,0,2
P711,0,0,0,0,0,0,0,0,0,0,2
P712,0,0,1,0,0,0,0,0,0,0,0
P713,0,0,0,0,0,0,0,0,1,0,0
P714,0,0,3,0,0,0,0,0,0,0,0
P715,0,0,2,0,0,0,0,0,0,0,0
P716,0,0,0,0,0,0,0,2,0,0,0
P717,0,0,0,0,3,1,0,0,0,0,0
P718,0,0,0,0,1,0,0,0,0,0,0
P719,0,3,0,0,0,2,2,0,2,0,0
P720,0,0,0,0,0,1,0,0,0,0,0
P721,0,0,0,1,0,0,0,0,0,1,1
P722,0,0,0,0,1,0,0,0,0,0,0
P723,0,0,0,0,2,0,0,0,0,0,0
P724,0,0,0,0,1,0,1,0,0,2,0
P725,2,1,1,1,8,1,1,1,1,1,17
P726,0,0,1,0,1,0,0,0,0,1,0
P727,0,0,0,0,0,0,0,1,0,4,0
P728,1,0,0,1,0,0,0,0,0,3,3
P729,0,0,0,1,0,1,0,0,0,0,1
P730,1,1,0,0,0,0,2,0,0,0,0
P731,0,0,0,0,0,0,0,1,0,1,0
P732,0,0,0,0,1,0,0,0,0,0,0
P733,1,0,0,0,0,0,0,0,0,0,1
P734,0,0,0,1,0,0,0,0,0,0,0
P735,0,0,1,0,0,0,0,0,0,0,0
P736,0,0,1,0,0,1,0,1,0,0,0
P737,0,0,0,0,2,0,0,0,1,0,0
P738,1,0,0,0,0,2,2,0,1,1,2
P739,0,0,0,0,0,1,0,0,0,0,0
P740,0,0,0,0,0,0,0,0,0,1,0
P741,0,0,0,0,2,0,0,1,0,0,0
P742,0,0,0,4,0,2,0,0,0,0,9
P743,3,0,0,0,0,0,4,1,0,0,0
P744,0,0,0,1,4,0,1,0,0,0,18
P745,0,0,0,3,0,0,0,0,0,0,1
P746,1,0,0,0,0,0,0,0,0,0,0
P747,0,1,0,1,0,0,0,0,0,0,0
P748,0,0,0,0,0,0,0,0,1,0,0
P749,1,0,0,0,1,0,0,0,0,0,0
P750,0,0,0,0,0,0,0,0,1,0,4
P751,0,1,3,2,1,2,1,0,0,1,1
P752,0,0,2,2,2,0,0,0,0,1,0
P753,0,0,0,2,0,0,0,0,0,0,0
P754,1,0,0,0,0,0,0,0,0,0,0
P755,0,0,0,0,2,0,1,0,0,1,0
P756,0,3,0,0,0,0,1,0,0,0,0
P757,0,0,0,0,0,0,0,0,0,0,1
P758,0,0,0,1,1,0,0,0,0,0,2
P759,0,0,0,0,0,3,0,0,0,0,0
P760,0,0,0,0,0,0,0,0,0,1,0
P761,0,0,0,0,0,2,0,0,0,0,0
P762,0,0,2,0,1,0,0,0,0,0,0
P763,0,0,0,0,0,0,2,0,0,1,0
P764,0,0,0,0,0,0,0,0,0,0,2
P765,0,0,3,0,1,0,1,0,0,0,5
P766,1,0,2,1,2,0,1,0,0,0,7
P767,0,0,0,2,0,0,0,1,0,1,0
P768,0,0,0,2,0,0,0,1,0,2,0
P769,0,0,0,0,0,0,0,0,0,0,1
P770,0,0,2,0,0,0,1,1,0,0,0
P771,1,1,2,0,0,0,0,0,0,0,0
P772,0,0,0,0,0,1,0,0,0,0,0
P773,1,0,0,0,0,0,0,0,0,0,0
P774,0,0,1,0,3,0,0,0,1,0,0
P775,1,0,0,1,0,0,0,0,0,0,2
P776,0,0,0,0,0,0,0,0,1,0,0
P777,0,0,0,0,2,0,0,0,0,0,0
P778,0,0,0,1,0,0,0,0,0,0,2
P779,0,0,0,0,0,0,0,0,0,0,1
P780,0,1,0,1,0,0,0,0,0,0,0
P781,3,0,0,2,0,0,2,0,0,1,0
P782,2,1,0,1,0,0,2,0,0,0,0
P783,0,0,0,0,0,0,0,0,1,0,0
P784,0,0,1,0,0,0,0,0,0,1,1
P785,0,0,0,0,0,0,1,0,0,0,0
P786,0,0,0,0,0,2,0,0,0,0,0
P787,1,0,1,0,0,0,0,0,2,2,0
P788,0,0,1,0,0,0,0,0,0,0,0
P789,0,0,0,2,0,0,1,0,0,0,2
P790,0,0,0,3,1,1,1,1,0,2,2
P791,0,0,0,2,0,0,0,0,0,1,0
P792,0,0,0,1,1,0,0,0,0,0,0
P793,0,0,0,0,1,0,0,0,0,0,0
P794,2,0,0,1,0,1,2,0,0,0,3
P795,0,0,0,1,0,1,0,0,0,0,0
P796,0,0,0,0,0,0,0,0,0,0,1
P797,1,0,0,1,0,0,0,0,0,0,0
P798,0,0,0,1,0,0,2,0,0,0,1
P799,0,0,0,1,0,0,0,0,0,1,0
P800,0,0,0,0,0,0,0,0,1,0,1
P801,0,0,1,0,0,0,0,0,0,0,0
P802,0,0,2,0,2,0,0,0,0,0,0
P803,0,1,0,1,1,3,0,1,0,1,3
P804,0,0,0,0,0,0,1,0,0,0,0
P805,0,0,0,0,0,0,2,0,0,0,0
P806,0,0,0,0,2,0,1,0,0,1,0
P807,0,0,2,0,0,1,1,0,0,0,0
P808,0,1,0,0,0,0,0,0,0,0,0
P809,0,0,1,0,1,0,0,0,0,0,0
P810,0,0,1,0,0,3,0,0,0,0,1
P811,0,0,0,0,3,0,1,0,0,0,0
P812,0,0,0,0,0,0,1,0,0,0,0
P813,0,1,0,0,0,0,0,0,0,0,0
P814,0,0,0,0,0,1,0,1,0,0,0
P815,0,0,0,0,0,1,0,0,0,0,0
P816,1,4,0,0,0,0,0,0,0,1,3
P817,3,0,0,0,4,1,1,0,1,3,2
P818,6,1,0,0,0,0,0,0,0,16,0
P819,0,0,3,0,0,0,0,0,0,0,0
P820,0,1,0,0,0,0,0,0,0,1,0
P821,0,0,0,0,0,0,0,0,0,0,1
P822,0,0,1,0,1,0,0,0,0,0,2
P823,0,2,1,0,0,3,0,1,1,1,4
P824,0,0,0,0,0,0,0,0,0,0,1
P825,0,0,1,1,0,0,0,0,0,0,0
P826,0,1,0,0,0,0,0,0,0,0,0
P827,0,0,0,0,0,0,0,0,1,0,0
P828,0,0,0,0,0,0,0,0,0,0,1
P829,0,0,0,0,0,0,1,0,0,0,1
P830,0,1,0,1,1,0,0,0,0,0,0
P831,0,0,0,0,0,0,0,0,0,0,2
P832,0,0,2,0,3,0,0,0,0,0,0
P833,0,0,0,0,0,0,0,0,0,0,1
P834,0,0,0,0,1,0,0,0,0,1,2
P835,0,0,0,2,0,0,0,0,0,0,0
P836,0,0,0,0,0,1,0,0,0,0,0
P837,1,1,2,1,4,0,0,0,0,0,1
P838,0,0,0,0,1,0,0,0,0,0,0
P839,0,0,0,0,1,0,0,0,0,0,0
P840,0,1,0,0,0,0,0,0,0,0,0
P841,0,1,0,0,0,0,0,0,0,0,2
P842,0,0,0,0,0,0,0,0,1,0,0
P843,0,0,0,0,1,1,0,0,0,0,0
P844,0,1,0,0,0,0,0,0,0,1,0
P845,0,0,0,1,0,0,0,0,0,2,1
P846,1,0,0,0,2,2,1,0,1,1,0
P847,0,0,0,0,0,0,0,0,0,3,0
P848,0,0,2,0,2,0,1,0,0,1,4
P849,1,0,1,0,0,2,1,1,0,0,0
P850,0,0,0,0,0,0,0,0,0,1,0
P851,0,0,2,0,0,0,1,0,0,0,0
P852,0,0,0,0,0,0,0,0,0,1,2
P853,0,0,0,0,0,0,0,0,1,2,0
P854,0,0,0,0,0,0,1,0,0,1,0
P855,0,0,0,0,3,0,1,0,0,0,0
P856,0,1,0,0,0,0,0,0,0,0,0
P857,0,0,0,0,2,0,0,0,0,0,0
P858,0,0,0,1,0,0,0,0,0,0,0
P859,0,1,0,1,0,0,0,0,0,0,0
P860,0,0,0,0,0,1,0,0,0,0,0
P861,0,0,0,0,0,0,0,0,0,1,0
P862,0,0,0,0,0,0,0,0,0,3,0
P863,0,1,0,0,0,0,0,0,0,0,0
P864,1,0,2,1,3,0,0,1,3,0,3
P865,0,0,0,0,0,0,0,0,0,1,0
P866,0,0,0,0,0,1,0,0,0,0,0
P867,0,0,0,0,0,0,1,0,0,0,0
P868,0,0,0,0,0,1,0,0,0,7,1
P869,0,0,0,3,2,1,0,0,0,0,6
P870,0,0,0,1,0,0,0,0,0,0,0
P871,0,0,0,0,0,0,0,0,0,2,0
P872,1,0,0,0,0,0,0,0,0,0,15
P873,1,0,0,0,0,0,0,0,0,0,18
P874,0,0,0,1,1,0,3,0,1,0,1
P875,0,0,0,0,0,0,0,0,0,1,0
P876,0,0,0,0,0,0,0,2,0,0,0
P877,0,1,0,0,0,0,0,0,0,0,0
P878,0,0,0,0,0,0,0,0,1,0,0
P879,0,1,0,0,0,0,0,0,0,0,2
P880,0,0,0,2,0,1,0,0,0,0,1
P881,0,0,0,0,0,1,0,0,0,0,0
P882,0,0,0,1,0,0,0,0,0,0,0
P883,0,0,0,2,2,0,0,0,0,0,0
P884,0,0,0,0,1,0,0,0,0,0,0
P885,0,0,0,0,0,1,0,0,0,0,1
P886,0,0,2,1,0,0,0,0,0,0,0
P887,0,0,0,1,0,0,0,0,0,0,1
P888,0,0,2,0,1,0,0,0,0,0,0
P889,0,0,0,0,0,0,0,0,0,0,1
P890,0,0,0,2,0,0,0,0,0,0,0
P891,2,0,0,1,1,2,0,0,0,0,2
P892,0,0,0,1,0,1,0,0,0,1,2
P893,0,0,0,0,0,2,0,0,0,1,0
P894,0,0,0,0,0,0,0,0,2,0,1
P895,0,1,0,0,0,0,1,0,0,0,1
P896,0,0,0,2,1,0,0,0,0,0,4
P897,0,0,0,0,0,1,0,0,0,0,0
P898,0,0,0,0,0,0,0,0,1,0,0
P899,0,0,0,1,2,0,0,0,0,0,0
P900,0,0,0,0,1,1,1,0,0,1,0
P901,0,0,0,0,0,1,0,0,0,1,0
P902,0,0,0,0,0,0,0,0,0,0,1
P903,0,0,2,0,0,0,0,0,0,0,0
P904,0,0,1,0,0,0,0,0,0,0,0
P905,0,0,0,0,0,0,0,0,0,0,4
P906,1,0,0,0,0,0,0,0,0,0,0
P907,0,0,1,0,0,0,0,0,1,0,0
P908,1,0,0,0,0,0,0,0,0,0,0
P909,0,0,0,0,0,0,0,2,0,0,1
P910,0,0,0,0,0,0,0,0,0,1,0
P911,0,0,0,0,0,0,0,0,0,0,3
P912,0,0,0,0,0,0,1,0,0,0,0
P913,0,0,0,0,0,1,3,0,0,0,0
P914,0,0,0,0,0,18,0,0,0,0,1
P915,0,0,0,1,0,0,0,0,0,0,0
P916,0,0,0,0,0,1,0,0,0,0,5
P917,1,0,0,0,0,1,0,0,0,4,0
P918,1,0,0,0,0,0,0,0,0,0,1
P919,0,0,0,1,0,0,0,0,0,0,0
P920,0,0,0,0,0,0,0,0,0,0,1
P921,0,0,1,0,0,0,0,0,0,1,0
P922,0,0,0,0,0,0,0,1,0,0,0
P923,0,0,0,0,1,0,1,0,0,0,0
P924,0,0,0,1,0,0,0,0,0,0,0
P925,0,0,0,0,0,1,0,0,0,0,0
P926,1,0,0,0,0,1,0,0,1,1,3
P927,0,0,0,0,0,0,0,0,0,0,1
P928,1,0,0,0,0,0,0,0,0,0,0
P929,0,2,0,0,0,0,0,0,0,0,0
P930,0,0,0,0,2,2,0,0,0,0,4
P931,0,0,0,1,1,0,0,0,0,0,4
P932,0,0,1,0,0,0,0,0,0,0,0
P933,0,0,0,0,0,0,0,0,0,1,0
P934,0,0,2,0,0,0,0,0,0,0,0
P935,0,0,0,0,0,0,0,0,0,3,0
P936,0,0,0,1,1,0,0,0,0,0,0
